Date,ID,Filter,Tweet,Retweets,Favorites,Mentions,Hashtags
4/29/2018 13:44,9.91E+17,,FIRST 100 MEMBERS WILL BE ALLOWED Join : http://t.me/Monsterpumper $ MTL $ DGB $ XEM $ TRIG $ STRAT $ LSK $ IOP $ PIVX $ PAY $ ARK $ DASH $ MCO $ ARDR $ CVC $ ETH $ NEO $ XLM $ XRP $ ADA $EMC2 $ OMG$BCC $ VTC $ AEON $ ZEC $ ADX $ XVG $ BAT $ LTC,0,0,,
4/29/2018 9:12,9.91E+17,,Free Join Grab the Chance Join : http://t.me/Monsterpumper $ MTL $ DGB $ XEM $ TRIG $ STRAT $ LSK $ IOP $ PIVX $ PAY $ ARK $ DASH $ MCO $ ARDR $ CVC $ ETH $ NEO $ XLM $ XRP $ ADA $EMC2 $ OMG$BCC $ VTC $ AEON $ ZEC $ ADX $ XVG $ BAT $ LTC $ YOYO $ HSR $ EOS,0,0,,
4/29/2018 9:36,9.91E+17,,Geçen partnership açıklamasından önce büyük vurgunu kaçırdı $ xvg Negredo gibi. Yakın zamanda % 5-10 dışında oynamalar dışında bir gelişme gözükmüyor.,0,0,,
4/29/2018 13:46,9.91E+17,,Great read. Glad to be invested in a working product. $ XVG $ VERGE # PavingTheWayTooMassAdoption Get onboard before it's too late. Don't let # FOMO get the better of you. $ VERGE $ XVG # HODLR https://stocksgazette.com/2018/04/29/verge-xvg-coming-soon-to-a-bank-near-you/amp/ …,0,1,,# # #
4/29/2018 11:05,9.91E+17,,Hello! We started our « $ EVX project» an you can follow our famousstar signals for free--> https://goo.gl/wCPcZg $ XMR $ UNB $ QWARK $ OCT $ VERI $ EVX $ STRAT $ SKY $ XMY $ RDN $ DBC $ MDT $ MNX $ XLM $ TNC $ CPC $ TRX $ XVG FkHSKA8EdZKtZY5k8tzkbNyh,0,1,,
4/29/2018 8:05,9.91E+17,,Hello! We started our «10x project» an you can follow our faithfulstar signals for free https://goo.gl/1w6vxQ $ XVG $ VERI $ TNC $ UNB $ OCT $ XMY $ STRAT $ MDT $ DBC $ XLM $ QWARK $ TRX $ RDN $ EVX $ SKY $ XMR $ CPC $ MNX kh7e4ZynhYta6FANyt4sbHnE,0,0,,
4/29/2018 9:30,9.91E+17,,Hello! We started our «10x project» an you can follow our fleshystar signals for free https://goo.gl/zxR7sH $ UNB $ TRX $ XVG $ MDT $ EVX $ QWARK $ TNC $ CPC $ XMR $ STRAT $ XMY $ DBC $ OCT $ XLM $ VERI $ MNX $ RDN $ SKY 8yRR9fzR8AnzyAHYy2hRYQ7Q,0,0,,
4/29/2018 12:35,9.91E+17,,Hello! We started our «10x project» an you can follow our forciblestar signals for free https://goo.gl/j3C48n $ MNX $ MDT $ XVG $ XLM $ XMY $ XMR $ EVX $ SKY $ OCT $ VERI $ DBC $ UNB $ TNC $ CPC $ RDN $ TRX $ QWARK $ STRAT GDF74ZYYKbZ4K6ETNeb2ikb4,0,0,,
4/29/2018 9:45,9.91E+17,,Hello! We started our fleshystar «10x project» https://goo.gl/F8UrDT $ XMY $ SKY $ XLM $ QWARK $ MDT $ STRAT $ XMR $ TRX $ RDN $ XVG $ UNB $ EVX $ TNC $ VERI $ DBC $ CPC $ OCT $ MNX Ya74Hr7RA4R2KDNsRdzd5QdF,0,1,,
4/29/2018 13:15,9.91E+17,,Hello! We started our fleshystar «10x project» https://goo.gl/nzhtmK $ TNC $ XVG $ VERI $ UNB $ MNX $ RDN $ QWARK $ XMR $ STRAT $ TRX $ EVX $ XLM $ SKY $ DBC $ XMY $ MDT $ CPC $ OCT haK2hFbAnAkaKkETh4d7Y84E,0,0,,
4/29/2018 10:15,9.91E+17,,Hello! We started our forcefulstar «10x project» https://goo.gl/RKt9pu $ DBC $ CPC $ MDT $ QWARK $ OCT $ XMR $ XMY $ RDN $ EVX $ XLM $ TNC $ MNX $ VERI $ XVG $ TRX $ SKY $ STRAT $ UNB SY9G6dS4DbEZzZNRyKa4GNby,0,0,,
4/29/2018 9:30,9.91E+17,,Hello! We started our forcefulstar «10x project» https://goo.gl/vjcNo1 $ XMY $ OCT $ XMR $ TRX $ QWARK $ MNX $ VERI $ TNC $ MDT $ CPC $ EVX $ DBC $ XLM $ UNB $ RDN $ XVG $ SKY $ STRAT 3EZkiaNrDntrYhAhEfhG8edZ,0,0,,
4/29/2018 10:32,9.91E+17,,Hey guys. # Nauticus is going to be the world's largest # crypto exchange with 300 crypto and 16 fiat to trade. They are giving away # freecoins .FOR 100 free coins click the link below and register thru Facebook or email $ NEO $ BTC $ XVG $ ETH $ EOS $ TEL $ BNB https://nauticus.io/ref/6ba0198294779f01838d054ea29d61511acc3eebc05c6accc75132445d4e23a8 …,0,0,,# # #
4/29/2018 12:15,9.91E+17,,"Hey twitter I’d like to do something, if anyone needs a website layout (HTML & CSS) or anything about Excel (VBA or else) feel free to contact me, I can help. Payable in # crypto ONLY. Please retweet guys thanks a lot # RT # LitecoinFam # Ethereum # bitcoin $ TRX $ EOS $ TEL $ ADA $ XVG",0,1,,# # # # #
4/29/2018 10:35,9.91E+17,,How to do 10x on one month? Easy Check https://goo.gl/da2LLf $ RDN $ QWARK $ DBC $ XMY $ MDT $ TNC $ STRAT $ OCT $ EVX $ XLM $ XMR $ SKY $ VERI $ CPC $ XVG $ TRX $ UNB $ MNX YH2FyNd4TaKGA2Rrbsf94DHs,0,0,,
4/29/2018 9:00,9.91E+17,,How to do 10x on one month? Easy Check https://goo.gl/GnCbd3 $ MDT $ SKY $ VERI $ DBC $ XLM $ TRX $ UNB $ XMR $ QWARK $ EVX $ STRAT $ TNC $ MNX $ CPC $ RDN $ XVG $ OCT $ XMY t7HSSHtZT4zYfBAhN3AedRhs,0,0,,
4/29/2018 8:41,9.91E+17,,http://www.ocoins.cc/bounty_floreal/invite/08gaqz … ocoins AirDrop # ocn # Airdrop # Airdrops # airdrophunters # bounty # BountyProgram # ICO # ICOs # Token # cryptocurrency # blockchain # bitcoin # ethereum # BTC # ETH # Stellar # Vergefam # Ripple # XLM # XVG # XRP # dogecoin # storm # LTC # LitecoinFam $ xlm $ xrp $ xvg $ btc,0,0,,# # # # # # # # # # # # # # # # # # # # # # # # #
4/29/2018 8:45,9.91E+17,,https://www.swiftdemand.com/?referred_by=bkaranlik … swiftdemand AirDrop # Airdrop # Airdrops # airdrophunters # bounty # BountyProgram # ICO # ICOs # Token # cryptocurrency # blockchain # bitcoin # ethereum # BTC # ETH # Stellar # Vergefam # Ripple # XLM # XVG # XRP # dogecoin # storm # LTC # LitecoinFam $ xlm $ xrp $ xvg $ btc,0,0,,# # # # # # # # # # # # # # # # # # # # # # # #
4/29/2018 9:08,9.91E+17,,Huge from this # live # alert on $ ADA Want more just like this one? Check out http://bit.ly/EI_DISCORD for live alerts $ LSK $ LSK $ VEN $ ETC $ ICN $ QTUM $ BTG $ XRB $ PPT $ ZEC $ OMG $ BNB $ XVG $ ADA $ SNT $ SC $ STRAT $ BTS $ KCS $ AUGpic.twitter.com/wL7LHM4mtj,0,0,,# #
4/29/2018 12:08,9.91E+17,,Huge from this # live # alert on $ SNGLS Want more just like this one? Check out http://bit.ly/EI_DISCORD for live alerts $ BNB $ XVG $ ADA $ SNT $ SC $ STRAT $ BTS $ KCS $ AUG $ ZRX $ WAVES $ KNC $ GAS $ KMD $ ETN $ ARDR $ DRGN $ ARK $ LRC $ BATS $ ELF $ XRP $ NANO $ ICNpic.twitter.com/efSugNW0yN,0,0,,# #
4/29/2018 10:46,9.91E+17,,Huge profit...real people...built on honesty and integrity not like those other jokers https://t.me/ddoge . $ BTC $ VTC $ XRP $ XLM $ VEN $ MCO $ XVG $ DASH $ XMR $ LMC $ MONA $ TRX $ ETP $ SYS $ Brd $ BNB $ Xvg $ GVT $ gup $ TENX $ Xlm $ WTC $ SLR $ BTCRED $ XRL $ DGB $ AION $ DOGE $ BTGpic.twitter.com/eAaMPuqF4q,0,1,,
4/29/2018 9:15,9.91E+17,,I gave $ STRAT firmstar signal and it did 80% in hours. check here —> https://goo.gl/s94Sgd $ RDN $ MDT $ CPC $ XMY $ XMR $ DBC $ MNX $ XVG $ OCT $ UNB $ VERI $ EVX $ XLM $ SKY $ TRX $ TNC $ QWARK $ STRAT ysdHzQE6nk9dhhfryKssHraD,0,0,,
4/29/2018 9:30,9.91E+17,,I gave $ XMR flourishingstar signal and it did 80% in hours. check here —> https://goo.gl/1H6Cq6 $ UNB $ XMR $ MDT $ MNX $ VERI $ EVX $ XMY $ XVG $ XLM $ QWARK $ OCT $ STRAT $ DBC $ CPC $ TNC $ SKY $ TRX $ RDN HAy4t6yKiFiYtkb83K4aZGeY,0,0,,
4/29/2018 13:08,9.91E+17,,If 4% of Worldwide Physical money+ checking or current accounts+ most savings & Deposit accounts flows into Crypto and the Coin keeps its current market value and grows linearly with the Crypto Market. $ BTC $ ETH $ XRP $ BCH $ EOS $ LTC $ ADA $ XLM $ MIOTA $ NEO $ TRX $ XMR $ DASH $ XEM $ XVG pic.twitter.com/YdwHq26TNX,0,1,,
4/29/2018 11:31,9.91E+17,,If make at least 100k usd with # btc I am going to start a few businesses dealing with # cryptocurrencies and will pay people in $ btc $ ltc $ pac $ neo $ trx $ eth $ xvg or whatever # crypto they're into for their # job. I suggest others do the same. Start of the # revolution!,0,1,,# # # # #
4/29/2018 8:06,9.91E+17,,It's like $ BTC & $ XVG had a baby! Think about what I'm saying,0,1,,
4/29/2018 11:30,9.91E+17,,Join : http://t.me/Monsterpumper $ BTC $ ETH $ NEO $ XLM $ XRP $ ADA $EMC2 $ OMG $ BCC $ VTC $ AEON $ ZEC $ ADX $ XVG $ BAT $ LTC,0,1,,
4/29/2018 13:55,9.91E+17,,"Join faithfulstar channel, Now its free for 1 week! https://goo.gl/mZVLkk $ OCT $ EVX $ QWARK $ XMY $ UNB $ XLM $ DBC $ MNX $ RDN $ STRAT $ CPC $ TNC $ TRX $ MDT $ SKY $ VERI $ XMR $ XVG T34nHnFrSf5Ah9aT9y9hdhrt",0,0,,
4/29/2018 8:35,9.91E+17,,"Join fatstar channel, Now its free for 1 week! https://goo.gl/DcHiaR $ XLM $ STRAT $ XMY $ TNC $ MNX $ RDN $ VERI $ XVG $ DBC $ MDT $ XMR $ EVX $ CPC $ TRX $ UNB $ SKY $ OCT $ QWARK eQe46DE33ThD72d4iR7RkQ7s",0,0,,
4/29/2018 8:29,9.91E+17,,List of coins with noteworthy events in June based on @ CoinMarketCal $ XVG $ QASH $ DBC $ DASH $ WABI $ ICX $ LSK $ STRAT $ TRX $ VEN # KB3 $ DENT $ FUN $ ESP $ BTC # Cryptopic.twitter.com/Jr4twbpy23,0,1,@,# #
4/29/2018 12:18,9.91E+17,,Long/Short Bitcoin swings with up to 100x Leverage at BitMEX! 10% Fee Discount using the link below → http://bitmex.com/register/m9MNxm $ ARDR $ XVG $ BNB $ KNC $ CVC $ GNT $ NAS $ XEM $ ICN $ DGD $ GAS $ NXT $ REP $ BTC $ EMC $ ZCL $ SALT $ MED $ XMR $ BTGpic.twitter.com/dOWkQ2AtXW,0,0,,
4/29/2018 13:02,9.91E+17,,Long/Short Bitcoin swings with up to 100x Leverage at BitMEX! 10% Fee Discount using the link below → http://bitmex.com/register/m9MNxm $ GAS $ MONA $ XRP $ USDT $ XVG $ DCN $ ENG $ GAME $ ETN $ DGD $ XMR $ POWR $ ELF $ ICX $ FUN $ LTC $ XZC $ ADA $ XLM $ TRXpic.twitter.com/RY0o3QEH3x,0,0,,
4/29/2018 13:38,9.91E+17,,Long/Short Bitcoin swings with up to 100x Leverage at BitMEX! 10% Fee Discount using the link below → http://bitmex.com/register/m9MNxm $ MONA $ ARK $ XP $ KCS $ DASH $ SC $ BNB $ GXS $ GNT $ CVC $ STEEM $ BNT $ ETH $ QASH $ BCH $ BTS $ XVG pic.twitter.com/ZRf6ViJu9q,0,1,,
4/29/2018 8:13,9.91E+17,,Long/Short Bitcoin swings with up to 100x Leverage at BitMEX! 10% Fee Discount using the link below → http://bitmex.com/register/m9MNxm $ ZCL $ MONA $ PAY $ USDT $ XVG $ ETN $ ARDR $ FUN $ HSR $ XMR $ DGD $ ETH $ XEM $ LINK $ BTG $ GAME $ ARK $ WTC $ STEEM $ BNBpic.twitter.com/9mqApm5H3a,0,0,,
4/29/2018 10:44,9.91E+17,,Long/Short Bitcoin volatility with up to 100x Leverage at BitMEX! 10% Fee Discount below! http://bitmex.com/register/m9MNxm $ BCN $ BTG $ ARK $ CVC $ GNT $ FUN $ XRP $ KNC $ KCS $ BTS $ PART $ LRC $ MONA $ BNB $ DOGE $ VEN $ XVG $ ARDRpic.twitter.com/6fmEz4oHXM,0,0,,
4/29/2018 12:00,9.91E+17,,Long/Short Bitcoin volatility with up to 100x Leverage at BitMEX! 10% Fee Discount below! http://bitmex.com/register/m9MNxm $ ICX $ DOGE $ USDT $ EOS $ MIOTA $ XVG $ DRGN $ XRP $ ZEC $ AION $ VEN $ MONA $ BTS $ NAS $ DCN $ ICN $ WAVES $ BNT $ ZRX $ BATpic.twitter.com/4Ef2bQYaka,0,0,,
4/29/2018 8:31,9.91E+17,,Long/Short Bitcoin volatility with up to 100x Leverage at BitMEX! 10% Fee Discount below! http://bitmex.com/register/m9MNxm $ LSK $ QTUM $ EMC $ USDT $ ARK $ BTM $ ZRX $ NEBL $ PART $ NAS $ SUB $ HSR $ POWR $ SNT $ XLM $ XVG $ BTS $ AIONpic.twitter.com/qsD56VOf0M,0,0,,
4/29/2018 13:05,9.91E+17,,Long/Short Bitcoin volatility with up to 100x Leverage at BitMEX! 10% Fee Discount below! http://bitmex.com/register/m9MNxm $ OMG $ QTUM $ KNC $ WTC $ LRC $ SC $ HSR $ BTC $ XVG $ DASH $ ETHOS $ ZRX $ MED $ FCT $ PAY $ XRP $ XMR $ ETHpic.twitter.com/DCQnCCuznn,0,1,,
4/29/2018 8:03,9.91E+17,,Long/Short Bitcoin volatility with up to 100x Leverage at BitMEX! 10% Fee Discount below! http://bitmex.com/register/m9MNxm $ PAY $ QTUM $ CVC $ MONA $ STRAT $ PART $ XVG $ XMR $ ZCL $ KNC $ AION $ DRGN $ SNT $ ICN $ GAS $ NEBL $ ELF $ WAX $ KCSpic.twitter.com/mdIuQAuEp8,0,0,,
4/29/2018 12:20,9.91E+17,,Long/Short Bitcoin volatility with up to 100x Leverage at BitMEX! 10% Fee Discount below! http://bitmex.com/register/m9MNxm $ STEEM $ RDD $ ICX $ XVG $ PAY $ REP $ ARK $ ZEC $ BTC $ DGB $ ETH $ BNT $ SNT $ ZRX $ ADA $ MIOTA $ SYS $ OMGpic.twitter.com/QluqVden1C,0,1,,
4/29/2018 9:12,9.91E+17,,Lots of whale play with $ XVG over the past several days. It's the only thing they can do to suppress the value for now. Let's see what happens in the next two weeks.,0,1,,
4/29/2018 11:55,9.91E+17,,Más del 915% de rentabilidad en el Canal Privado. Recibe señales de manera gratuita en el Canal de Telegram: https://goo.gl/SXKJMq $ BTC $ TRX # ETC $ BTC $ BTCP $ LTC $ XRP $ PAC $ VIBE $ ZIL $ VEN $ WTC $ NANO $ BCC $ XVG $ NEO $ STORM $ ETH $ AIONpic.twitter.com/vzdi6lMTAw,0,1,,#
4/29/2018 11:55,9.91E+17,,Más del 915% de rentabilidad en el Canal Privado. Recibe señales de manera gratuita en el Canal de Telegram: https://goo.gl/SXKJMq $ BTC $ TRX # ETC $ BTC $ BTCP $ LTC $ XRP $ PAC $ VIBE $ ZIL $ VEN $ WTC $ NANO $ BCC $ XVG $ NEO $ STORM $ ETH $ AIONpic.twitter.com/kJtl9wI1Hi,0,1,,#
4/29/2018 11:55,9.91E+17,,Más del 915% de rentabilidad en el Canal Privado. Recibe señales de manera gratuita en el Canal de Telegram: https://goo.gl/SXKJMq $ BTC $ TRX # ETC $ BTC $ BTCP $ LTC $ XRP $ PAC $ VIBE $ ZIL $ VEN $ WTC $ NANO $ BCC $ XVG $ NEO $ STORM $ ETH $ AIONpic.twitter.com/3h7tmK6GnE,0,1,,#
4/29/2018 11:55,9.91E+17,,Más del 915% de rentabilidad en el Canal Privado. Recibe señales de manera gratuita en el Canal de Telegram: https://goo.gl/SXKJMq $ BTC $ TRX # ETC $ BTC $ BTCP $ LTC $ XRP $ PAC $ VIBE $ ZIL $ VEN $ WTC $ NANO $ BCC $ XVG $ NEO $ STORM $ ETH $ AIONpic.twitter.com/QQQuBW2K4t,0,1,,#
4/29/2018 11:28,9.91E+17,,Más del 915% de rentabilidad en el Canal Privado. Recibe señales de manera gratuita en el Canal de Telegram: https://goo.gl/SXKJMq $ BTC $ TRX # ETC $ BTC $ BTCP $ LTC $ XRP $ PAC $ VIBE $ ZIL $ VEN $ WTC $ NANO $ BCC $ XVG $ NEO $ STORM $ ETH $ AIONpic.twitter.com/9cZvOWACEm,0,1,,#
4/29/2018 11:55,9.91E+17,,Más del 915% de rentabilidad en el Canal Privado. Recibe señales de manera gratuita en el Canal de Telegram: https://goo.gl/SXKJMq $ BTC $ TRX # ETC $ BTC $ BTCP $ LTC $ XRP $ PAC $ VIBE $ ZIL $ VEN $ WTC $ NANO $ BCC $ XVG $ NEO $ STORM $ ETH $ AIONpic.twitter.com/D2LzGqmHT6,0,0,,#
4/29/2018 11:28,9.91E+17,,Más del 915% de rentabilidad en el Canal Privado. Recibe señales de manera gratuita en el Canal de Telegram: https://goo.gl/SXKJMq $ BTC $ TRX # ETC $ BTC $ BTCP $ LTC $ XRP $ PAC $ VIBE $ ZIL $ VEN $ WTC $ NANO $ BCC $ XVG $ NEO $ STORM $ ETH $ AIONpic.twitter.com/hGPAwR68LQ,0,0,,#
4/29/2018 11:28,9.91E+17,,Más del 915% de rentabilidad en el Canal Privado. Recibe señales de manera gratuita en el Canal de Telegram: https://goo.gl/SXKJMq $ BTC $ TRX # ETC $ BTC $ BTCP $ LTC $ XRP $ PAC $ VIBE $ ZIL $ VEN $ WTC $ NANO $ BCC $ XVG $ NEO $ STORM $ ETH $ AIONpic.twitter.com/G1G3eCak8v,0,0,,#
4/29/2018 11:28,9.91E+17,,Más del 915% de rentabilidad en el Canal Privado. Recibe señales de manera gratuita en el Canal de Telegram: https://goo.gl/SXKJMq $ BTC $ TRX # ETC $ BTC $ BTCP $ LTC $ XRP $ PAC $ VIBE $ ZIL $ VEN $ WTC $ NANO $ BCC $ XVG $ NEO $ STORM $ ETH $ AIONpic.twitter.com/YxNa9riL4c,0,0,,#
4/29/2018 11:28,9.91E+17,,Más del 915% de rentabilidad en el Canal Privado. Recibe señales de manera gratuita en el Canal de Telegram: https://goo.gl/SXKJMq $ BTC $ TRX # ETC $ BTC $ BTCP $ LTC $ XRP $ PAC $ VIBE $ ZIL $ VEN $ WTC $ NANO $ BCC $ XVG $ NEO $ STORM $ ETH $ AIONpic.twitter.com/I1b1ArAXWo,0,0,,#
4/29/2018 13:48,9.91E+17,,Make money even when BTC is going down! → http://bitmex.com/register/m9MNxm Up to 100x Leverage! $ BTC $ KNC $ VEN $ STEEM $ DASH $ REQ $ ICN $ XMR $ DCN $ ETH $ XVG $ XZC $ STRAT $ GXS $ GNT $ ZCL $ BNT $ EMC $ LINKpic.twitter.com/z39iOXDBdR,0,0,,
4/29/2018 9:08,9.91E+17,,Make money even when BTC is going down! → http://bitmex.com/register/m9MNxm Up to 100x Leverage! $ BTM $ ELF $ FCT $ LSK $ NXT $ MAID $ NEO $ QASH $ ETC $ WTC $ ETN $ GNT $ POWR $ XVG $ STEEM $ BTC $ ARKpic.twitter.com/NM1mdEd0qP,0,0,,
4/29/2018 13:36,9.91E+17,,Make money even when BTC is going down! → http://bitmex.com/register/m9MNxm Up to 100x Leverage! $ MAID $ KNC $ XLM $ XVG $ ZCL $ ICN $ XMR $ TRX $ XP $ XRP $ ETHOS $ GAME $ ENG $ DGB $ WAX $ STRAT $ BTC $ GXS $ XEM $ SALTpic.twitter.com/MuywS7lkKP,0,1,,
4/29/2018 10:56,9.91E+17,,Make money even when BTC is going down! → http://bitmex.com/register/m9MNxm Up to 100x Leverage! $ STEEM $ GAS $ XVG $ LINK $ BTM $ QTUM $ XZC $ DCN $ MONA $ NXT $ BTS $ MED $ BCN $ LSK $ ZEC $ DENT $ SALT $ RDDpic.twitter.com/GoycIGcenP,0,1,,
4/29/2018 11:41,9.91E+17,,Make money even when BTC is going down! → http://bitmex.com/register/m9MNxm Up to 100x Leverage! $ WAX $ XRB $ XVG $ ARDR $ ENG $ KMD $ REQ $ SYS $ LRC $ NEO $ DGD $ BTG $ BTM $ EOS $ TRX $ DENT $ FCTpic.twitter.com/C1UKrZnDX4,0,0,,
4/29/2018 9:43,9.91E+17,,Me too!! Can't wait! HODL HODL HODL!! I've been holding my $ xvg for 8 months now. # doubledmymoney. New all time high is soon!https://twitter.com/Ryan_Gaudion/status/990632199308357634 …,0,0,,#
4/29/2018 10:06,9.91E+17,,"Missed $ TRX at single satoshi? Missed $ ADA? Missed $ XVG? Missed $ IOTA too? Well, stop being a goddamn slowpoke and market buy $ HOT on http://idex.market right now you goddamn moron! Do you want to stay poor forever!?? Price now is 4 satoshi if on BTC price.",0,1,,
4/29/2018 10:45,9.91E+17,,Most faithfulstar Binance Channel —> https://goo.gl/2B5pNx $ STRAT $ XMY $ EVX $ OCT $ XVG $ XMR $ SKY $ XLM $ TNC $ MNX $ RDN $ DBC $ QWARK $ TRX $ VERI $ MDT $ CPC $ UNB tGzAiD9SNN8eGs8bkn2ykYER,0,1,,
4/29/2018 9:37,9.91E+17,,Negredo’dan $ xvg yi satıp $ trx almasını istiyorum.,0,1,,
4/29/2018 12:36,9.91E+17,,NEW AIRDROP $ XRIBA tokens worth up to 52$ http://sociali.io/ref/xl13049487 # airdrop # bounty # ico # airdropalert # freetokens # airdrops # crypto # blockchain # bitcoin $ ICX $ BTC $ XVG $ XMR $ ETH $ EOS $ LTC $ XRP $ XLM $ IOTA $ TRX $ NEO,0,1,,# # # # # # # # #
4/29/2018 9:47,9.91E+17,,No free room compares to the gains we have here https://t.me/ddoge . $ BTC $ VTC $ XRP $ XLM $ VEN $ MCO $ XVG $ DASH $ XMR $ LMC $ MONA $ TRX $ ETP $ SYS $ Brd $ BNB $ Xvg $ GVT $ gup $ TENX $ Xlm $ WTC $ SLR $ BTCRED $ XRL $ DGB # altcoins $ LTC $ BTGpic.twitter.com/aZ2puZ1uBj,0,1,,#
4/29/2018 8:05,9.91E+17,,No1 faithfulstar channel for crypto-> https://goo.gl/mt5352 $ MNX $ TNC $ TRX $ CPC $ XMY $ XVG $ MDT $ STRAT $ SKY $ OCT $ VERI $ UNB $ XLM $ XMR $ QWARK $ DBC $ RDN $ EVX rfFd7Gs4yN93fiGHnsz5f9zF,0,0,,
4/29/2018 9:30,9.91E+17,,No1 fatstar channel for crypto-> https://goo.gl/J19Wp7 $ XMY $ VERI $ TNC $ SKY $ UNB $ RDN $ XLM $ MNX $ DBC $ XVG $ QWARK $ XMR $ TRX $ CPC $ MDT $ EVX $ STRAT $ OCT 9N47Gs45h8rBZdefnNBR84y4,0,0,,
4/29/2018 12:25,9.91E+17,,No1 ferocious channel for crypto-> https://goo.gl/hgQG5k $ OCT $ XMY $ MNX $ MDT $ TNC $ SKY $ XVG $ XLM $ RDN $ UNB $ STRAT $ QWARK $ EVX $ XMR $ DBC $ CPC $ TRX $ VERI r698srAbnDYyyG9Fy8r85y53,0,0,,
4/29/2018 11:55,9.91E+17,,No1 ferocious channel for crypto-> https://goo.gl/HrqxQM $ DBC $ CPC $ MDT $ EVX $ UNB $ TRX $ STRAT $ XVG $ SKY $ XMY $ XMR $ MNX $ XLM $ TNC $ OCT $ VERI $ QWARK $ RDN hdKnztdKhbyyb6TfEZzYRErB,0,0,,
4/29/2018 9:30,9.91E+17,,No1 firmstar channel for crypto-> https://goo.gl/DXoQJ1 $ EVX $ QWARK $ XMY $ MNX $ TRX $ XVG $ MDT $ CPC $ DBC $ OCT $ STRAT $ RDN $ VERI $ SKY $ TNC $ UNB $ XLM $ XMR iGQTsH5syk673RfGR9kEA8H9,0,0,,
4/29/2018 11:45,9.91E+17,,No1 firmstar channel for crypto-> https://goo.gl/f2tt6q $ OCT $ MNX $ TNC $ STRAT $ XMR $ VERI $ RDN $ MDT $ CPC $ UNB $ QWARK $ XVG $ XMY $ TRX $ DBC $ EVX $ SKY $ XLM DkYThFrHisd8BrDEz9RfK83K,0,0,,
4/29/2018 9:15,9.91E+17,,No1 forciblestar channel for crypto-> https://goo.gl/iXMGje $ XMY $ UNB $ SKY $ DBC $ MNX $ RDN $ OCT $ TRX $ VERI $ STRAT $ QWARK $ XMR $ TNC $ XLM $ MDT $ CPC $ EVX $ XVG E2tBAbAkAGyGdbABRi7TE7e2,0,0,,
4/29/2018 13:35,9.91E+17,,OMG I have made 0.7 BTC just in ONE day $ OCT check here —> https://goo.gl/a5gauM $ SKY $ EVX $ XMR $ CPC $ DBC $ VERI $ XVG $ XLM $ STRAT $ QWARK $ OCT $ UNB $ MDT $ TNC $ RDN $ MNX $ TRX $ XMY 5NsS2A3QdZh6S2FhbHZQSeB2,0,0,,
4/29/2018 9:30,9.91E+17,,OMG I have made 0.7 BTC just in ONE day $ STRAT check here —> https://goo.gl/t4ZLfx $ XVG $ XLM $ QWARK $ CPC $ MDT $ TNC $ SKY $ VERI $ OCT $ EVX $ DBC $ STRAT $ XMY $ UNB $ TRX $ XMR $ RDN $ MNX 83AYaEn3DEeRynF2DEQ52QTQ,0,0,,
4/29/2018 12:15,9.91E+17,,Our $ CPC signal forciblestar did 80% in hours. check here —> https://goo.gl/BTMe14 $ QWARK $ MNX $ XVG $ DBC $ EVX $ XMY $ CPC $ TRX $ RDN $ OCT $ TNC $ XMR $ VERI $ MDT $ UNB $ XLM $ STRAT $ SKY ri8ifasT27GR22btdFefTbB2,0,0,,
4/29/2018 9:45,9.91E+17,,Our $ EVX signal fixedstar did 80% in hours. check here —> https://goo.gl/n5QmmG $ QWARK $ MDT $ TRX $ MNX $ UNB $ EVX $ SKY $ XLM $ CPC $ TNC $ XMY $ VERI $ RDN $ STRAT $ OCT $ XMR $ XVG $ DBC Y2BY5HN37ii2sk79EZkhN2Qh,0,0,,
4/29/2018 8:05,9.91E+17,,Our $ PRL faithfulstar signal did 260% in 1 day. check —> https://goo.gl/1qd9io $ XLM $ UNB $ XVG $ DBC $ SKY $ RDN $ STRAT $ QWARK $ MDT $ CPC $ TNC $ XMY $ TRX $ EVX $ VERI $ XMR $ OCT $ MNX d5YsYnBFKk9Gz2nE6zRt3ira,0,0,,
4/29/2018 9:00,9.91E+17,,Our $ PRL familiar signal did 260% in 1 day. check —> https://goo.gl/NAtnNb $ MNX $ VERI $ UNB $ RDN $ SKY $ XMR $ XVG $ DBC $ CPC $ MDT $ XLM $ STRAT $ QWARK $ XMY $ TNC $ TRX $ EVX $ OCT sinyQz2YaT9B9N5t9dND4Hz6,0,0,,
4/29/2018 13:25,9.91E+17,,Our $ PRL ferocious signal did 260% in 1 day. check —> https://goo.gl/DgT57H $ MDT $ XMY $ QWARK $ EVX $ OCT $ XLM $ TNC $ DBC $ XMR $ STRAT $ TRX $ XVG $ MNX $ RDN $ SKY $ VERI $ UNB $ CPC RTtEnhAitHAdZE8bda7BGK3h,0,0,,
4/29/2018 9:45,9.91E+17,,Our $ QWARK signal forciblestar did 80% in hours. check here —> https://goo.gl/Q4LuuK $ XVG $ DBC $ MDT $ RDN $ CPC $ XMY $ TNC $ STRAT $ EVX $ QWARK $ XLM $ SKY $ XMR $ VERI $ MNX $ OCT $ TRX $ UNB 5Kr7QhYZZ2B56ERTBEnR4h6d,0,0,,
